TipoPedido,CodControle,Fornecedor,OrgCompras,GrpCompradores,Empresa,Artigo,Quantidade,UnidadeCompra,Centro,Dep,DataRemessa,Moeda
ZPC9,T,CA01,3300,500,3300,34241,1,CX,A113,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,29107,5,CX,A113,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,27926,1,CX,A113,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,27896,2,CX,A113,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,27099,4,CX,A113,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,34233,5,CX,A113,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,18785,1,CX,A113,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,29285,5,CX,A113,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,34011,3,CX,A113,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,30385,2,CX,A113,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,26061,2,CX,A113,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31283,1,CX,A113,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,32183,1,CX,A113,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31832,2,CX,A113,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31721,1,CX,A113,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31831,2,CX,A113,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31371,1,CX,A113,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,32182,1,CX,A113,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31849,1,CX,A113,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31602,1,CX,A113,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,30673,1,CX,A113,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,30817,1,CX,A113,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,30676,1,CX,A113,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,32126,1,CX,A113,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31776,1,CX,A113,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,28621,7,CX,A113,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,32181,1,CX,A113,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31830,1,CX,A113,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,25877,3,CX,A113,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,26353,1,CX,A113,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31712,2,CX,A113,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31711,3,CX,A113,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31710,3,CX,A113,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31875,2,CX,A113,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,100000528,1,UN,A113,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,100000529,10,UN,A113,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31763,2,CX,A113,DL01,31.07.2023,AOA
