TipoPedido,CodControle,Fornecedor,OrgCompras,GrpCompradores,Empresa,Artigo,Quantidade,UnidadeCompra,Centro,Dep,DataRemessa,Moeda
ZPC9,T,CA01,3300,500,3300,29158,5,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31509,1,PAL,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,11353,1,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,29490,2,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,11381,2,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,28828,4,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,30360,3,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,30337,4,UN,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,30338,3,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,25690,3,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,11399,2,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,29109,3,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,26575,4,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,30790,3,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,28478,4,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,28479,4,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,27246,2,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,32479,5,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,11431,2,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,29946,2,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,26086,6,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,30296,20,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,29282,1,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,22466,1,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,29808,1,PAL,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,29807,1,PAL,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,33682,2,PAL,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,27712,1,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,18269,2,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,18311,2,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,18310,2,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,18313,2,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,32400,2,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31329,2,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31330,1,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31331,1,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31321,1,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,32287,1,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,26593,4,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,26934,4,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,26897,4,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,26896,4,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31369,4,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31368,4,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,27755,4,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,27756,4,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,27773,4,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31661,1,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31660,1,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31639,1,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,32122,1,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31881,2,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31819,2,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31595,2,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,32294,3,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31880,1,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,32250,1,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,32249,2,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,34003,1,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,34002,1,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,29752,1,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,29751,1,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,29750,1,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,32415,1,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,12890,4,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,34256,4,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,34257,4,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,34107,2,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,34192,2,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,32242,1,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,32243,1,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,19244,2,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,19241,2,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,19242,2,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,19224,1,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,30928,2,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,30929,2,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,34250,2,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,32348,6,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,30260,2,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,30261,1,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,30501,2,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,10121,1,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,10122,1,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,29600,2,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,18136,2,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,21487,2,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,18138,2,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,34039,1,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,19790,1,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,30009,2,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,33681,2,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,32038,2,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31941,4,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,27152,1,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,30348,4,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,32210,4,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,29992,2,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31942,4,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31824,4,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31744,4,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31667,2,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,21804,1,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,21802,1,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,21796,1,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,26909,1,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,13544,2,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,30943,2,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,29995,2,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,21918,2,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,30015,2,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,30016,2,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,30017,2,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,21180,4,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,32254,2,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31633,6,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,29700,4,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,21150,2,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,28925,2,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,22565,2,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,20666,2,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,34234,2,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,28738,2,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,30026,8,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,29560,2,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,30305,4,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,29886,1,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,27569,20,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,32630,4,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,27568,20,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,32410,3,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,20609,3,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,28981,4,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31435,2,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,29890,1,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,30306,4,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,30304,4,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,26476,1,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,33924,2,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,26683,10,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,32613,1,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,25551,1,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31749,2,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,30966,1,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31514,4,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31759,2,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,22160,1,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,29989,2,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,30506,2,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31786,2,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31086,2,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,29447,2,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31402,2,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31088,2,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,28724,1,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,30886,2,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,30885,2,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,30884,2,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,32303,1,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,32302,1,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,32301,1,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,32300,1,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,29774,4,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,32402,1,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31195,1,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31835,4,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,30967,1,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,34224,4,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,30969,2,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,32412,4,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,32413,2,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,32296,4,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,33888,4,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,32309,1,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,10972,4,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,28165,2,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,14350,2,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,32307,1,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,32306,1,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,32308,1,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,30079,1,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31200,2,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31198,2,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,29872,4,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,34112,4,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,34248,1,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,34090,1,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,27926,1,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,27896,1,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,27897,1,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,32312,1,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,27099,1,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,34233,1,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,30097,1,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,30082,1,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,34011,10,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,30385,10,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,26061,10,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31283,1,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,29813,1,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,29702,2,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,29704,2,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,30673,4,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,30817,4,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,30676,4,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31776,1,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,28621,4,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,32659,1,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,24343,1,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,29579,1,PAL,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,25877,5,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,29213,1,PAL,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31712,4,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,29681,48,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31711,6,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31710,4,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,22838,30,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31875,5,CX,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,100000528,5,UN,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,100000529,5,UN,A109,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31763,1,CX,A109,DL01,31.07.2023,AOA
