TipoPedido,CodControle,Fornecedor,OrgCompras,GrpCompradores,Empresa,Artigo,Quantidade,UnidadeCompra,Centro,Dep,DataRemessa,Moeda
ZPC9,T,CA01,3300,500,3300,32479,2,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,29282,3,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,22466,2,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,29808,1,PAL,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,29807,1,PAL,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,33682,1,PAL,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,18269,3,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,18310,3,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,18313,3,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,32400,2,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31330,1,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31331,1,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31321,2,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,26593,1,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31369,2,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31368,2,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,27755,3,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,27756,1,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,32122,2,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,32294,3,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,32250,2,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,32249,3,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,29752,1,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,12890,4,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,34256,3,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,34257,3,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31426,2,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,34192,2,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31428,3,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,20593,4,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,32242,4,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,28328,2,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,32348,8,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,32066,2,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,30072,1,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,10121,2,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,10122,2,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,18136,4,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,18138,3,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,19790,1,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,30009,2,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,32038,2,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,30348,3,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,21804,2,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,21796,1,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,13544,3,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,30943,1,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,29995,2,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,30015,2,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,21180,2,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,32254,2,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31633,2,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,29700,2,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,20666,3,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,30026,6,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,29560,4,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,30623,4,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,29886,3,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,27569,30,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,27568,30,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,10694,3,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,32410,6,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,20609,4,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31435,4,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,29890,2,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,30306,5,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,30304,5,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,26476,6,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,33924,1,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,26683,8,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,32613,2,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,25551,2,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31749,3,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,30966,2,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31514,4,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,22160,1,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31786,1,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,28724,1,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,34246,1,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,30885,2,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,30884,3,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,32303,3,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,32302,2,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,32300,5,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,27620,4,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,24041,3,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,14453,3,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,29774,5,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31403,1,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,32402,1,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31835,4,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,30967,2,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,34224,4,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,30969,4,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,32412,4,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,32413,4,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,30410,60,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,33892,2,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,30085,60,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,32296,4,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,33888,6,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,32309,1,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,10972,3,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,14350,2,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,28191,2,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,28190,2,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,28192,2,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,18766,1,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,29284,1,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,18787,1,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,19940,1,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,33944,1,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,30095,1,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31200,6,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,33936,1,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,29870,1,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31198,8,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,29872,4,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,34112,4,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,10621,1,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,34240,1,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,34241,1,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,34242,1,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31861,1,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,29107,8,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,32169,8,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,34248,2,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,27896,3,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,27897,3,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,33949,1,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,33948,1,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,32299,1,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,19675,2,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,32304,1,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,33345,2,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,29285,5,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,32180,8,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,34011,6,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,30385,3,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,29245,1,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,29243,1,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,34244,1,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,26504,1,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,29711,3,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,29702,3,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31874,1,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31871,1,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,33343,2,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31858,3,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,11083,1,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,32183,1,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31832,2,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31721,1,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31831,2,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,28139,2,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31371,1,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31849,2,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31602,1,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,30817,2,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,30676,1,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,32126,2,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,32659,1,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,32181,1,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,24343,1,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31830,2,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,32653,2,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,32652,2,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,25877,4,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,26353,1,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,29213,1,PAL,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31875,6,CX,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,100000528,10,UN,A071,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,100000529,10,UN,A071,DL01,31.07.2023,AOA
