TipoPedido,CodControle,Fornecedor,OrgCompras,GrpCompradores,Empresa,Artigo,Quantidade,UnidadeCompra,Centro,Dep,DataRemessa,Moeda
ZPC9,T,CA01,3300,500,3300,120001682,1,CX,A161,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,29568,2,CX,A161,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,16135,2,CX,A161,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,29157,4,CX,A161,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,30981,1,CX,A161,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,29341,2,CX,A161,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,29160,4,CX,A161,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,24299,1,CX,A161,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,29159,3,CX,A161,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,25794,4,CX,A161,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,29158,2,CX,A161,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,28828,1,CX,A161,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,30337,2,UN,A161,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,33682,1,PAL,A161,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,32400,2,CX,A161,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,26934,4,CX,A161,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,26897,1,CX,A161,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,26896,1,CX,A161,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31369,1,CX,A161,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31368,1,CX,A161,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,27755,2,CX,A161,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,27756,2,CX,A161,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,27773,2,CX,A161,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31661,1,CX,A161,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31660,1,CX,A161,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31639,1,CX,A161,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,32294,2,CX,A161,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,14473,1,CX,A161,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,20593,4,CX,A161,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,14461,4,CX,A161,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,30260,1,CX,A161,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,29600,1,CX,A161,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,18136,2,CX,A161,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,18138,1,CX,A161,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,33681,1,CX,A161,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,30348,2,CX,A161,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31824,2,CX,A161,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31744,1,CX,A161,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31667,1,CX,A161,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,30943,1,CX,A161,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,28925,1,CX,A161,DL01,31.07.2023,AOA
