TipoPedido,CodControle,Fornecedor,OrgCompras,GrpCompradores,Empresa,Artigo,Quantidade,UnidadeCompra,Centro,Dep,DataRemessa,Moeda
ZPC9,T,CA02,3300,500,3300,30072,4,CX,A079,DL01,31.07.2023,AOA
ZPC9,T,CA02,3300,500,3300,10122,1,CX,A079,DL01,31.07.2023,AOA
ZPC9,T,CA02,3300,500,3300,29600,2,CX,A079,DL01,31.07.2023,AOA
ZPC9,T,CA02,3300,500,3300,18136,3,CX,A079,DL01,31.07.2023,AOA
ZPC9,T,CA02,3300,500,3300,21487,3,CX,A079,DL01,31.07.2023,AOA
ZPC9,T,CA02,3300,500,3300,18138,3,CX,A079,DL01,31.07.2023,AOA
ZPC9,T,CA02,3300,500,3300,34039,3,CX,A079,DL01,31.07.2023,AOA
ZPC9,T,CA02,3300,500,3300,33681,2,CX,A079,DL01,31.07.2023,AOA
ZPC9,T,CA02,3300,500,3300,30348,2,CX,A079,DL01,31.07.2023,AOA
ZPC9,T,CA02,3300,500,3300,31824,2,CX,A079,DL01,31.07.2023,AOA
ZPC9,T,CA02,3300,500,3300,31744,2,CX,A079,DL01,31.07.2023,AOA
ZPC9,T,CA02,3300,500,3300,26599,2,CX,A079,DL01,31.07.2023,AOA
ZPC9,T,CA02,3300,500,3300,21796,2,CX,A079,DL01,31.07.2023,AOA
ZPC9,T,CA02,3300,500,3300,30943,1,CX,A079,DL01,31.07.2023,AOA
ZPC9,T,CA02,3300,500,3300,28925,2,CX,A079,DL01,31.07.2023,AOA
ZPC9,T,CA02,3300,500,3300,22565,1,CX,A079,DL01,31.07.2023,AOA
ZPC9,T,CA02,3300,500,3300,20666,1,CX,A079,DL01,31.07.2023,AOA
ZPC9,T,CA02,3300,500,3300,28738,1,CX,A079,DL01,31.07.2023,AOA
