TipoPedido,CodControle,Fornecedor,OrgCompras,GrpCompradores,Empresa,Artigo,Quantidade,UnidadeCompra,Centro,Dep,DataRemessa,Moeda
ZPC9,T,CA02,3300,500,3300,30501,2,CX,A096,DL01,31.07.2023,AOA
ZPC9,T,CA02,3300,500,3300,30072,2,CX,A096,DL01,31.07.2023,AOA
ZPC9,T,CA02,3300,500,3300,10121,1,CX,A096,DL01,31.07.2023,AOA
ZPC9,T,CA02,3300,500,3300,10122,2,CX,A096,DL01,31.07.2023,AOA
ZPC9,T,CA02,3300,500,3300,29600,2,CX,A096,DL01,31.07.2023,AOA
ZPC9,T,CA02,3300,500,3300,18136,4,CX,A096,DL01,31.07.2023,AOA
ZPC9,T,CA02,3300,500,3300,21487,2,CX,A096,DL01,31.07.2023,AOA
ZPC9,T,CA02,3300,500,3300,18138,4,CX,A096,DL01,31.07.2023,AOA
ZPC9,T,CA02,3300,500,3300,34039,2,CX,A096,DL01,31.07.2023,AOA
ZPC9,T,CA02,3300,500,3300,19790,1,CX,A096,DL01,31.07.2023,AOA
ZPC9,T,CA02,3300,500,3300,31811,1,CX,A096,DL01,31.07.2023,AOA
ZPC9,T,CA02,3300,500,3300,30424,1,CX,A096,DL01,31.07.2023,AOA
ZPC9,T,CA02,3300,500,3300,30423,1,CX,A096,DL01,31.07.2023,AOA
ZPC9,T,CA02,3300,500,3300,30009,1,CX,A096,DL01,31.07.2023,AOA
ZPC9,T,CA02,3300,500,3300,33681,2,CX,A096,DL01,31.07.2023,AOA
ZPC9,T,CA02,3300,500,3300,31948,1,CX,A096,DL01,31.07.2023,AOA
ZPC9,T,CA02,3300,500,3300,27152,1,CX,A096,DL01,31.07.2023,AOA
ZPC9,T,CA02,3300,500,3300,30348,4,CX,A096,DL01,31.07.2023,AOA
ZPC9,T,CA02,3300,500,3300,23679,1,CX,A096,DL01,31.07.2023,AOA
ZPC9,T,CA02,3300,500,3300,31787,1,CX,A096,DL01,31.07.2023,AOA
ZPC9,T,CA02,3300,500,3300,29992,1,CX,A096,DL01,31.07.2023,AOA
ZPC9,T,CA02,3300,500,3300,31942,2,CX,A096,DL01,31.07.2023,AOA
ZPC9,T,CA02,3300,500,3300,31824,4,CX,A096,DL01,31.07.2023,AOA
ZPC9,T,CA02,3300,500,3300,31744,2,CX,A096,DL01,31.07.2023,AOA
ZPC9,T,CA02,3300,500,3300,21795,3,CX,A096,DL01,31.07.2023,AOA
ZPC9,T,CA02,3300,500,3300,21804,2,CX,A096,DL01,31.07.2023,AOA
ZPC9,T,CA02,3300,500,3300,21802,1,CX,A096,DL01,31.07.2023,AOA
ZPC9,T,CA02,3300,500,3300,21796,1,CX,A096,DL01,31.07.2023,AOA
ZPC9,T,CA02,3300,500,3300,26909,1,CX,A096,DL01,31.07.2023,AOA
ZPC9,T,CA02,3300,500,3300,21798,1,CX,A096,DL01,31.07.2023,AOA
ZPC9,T,CA02,3300,500,3300,13544,1,CX,A096,DL01,31.07.2023,AOA
ZPC9,T,CA02,3300,500,3300,30943,1,CX,A096,DL01,31.07.2023,AOA
ZPC9,T,CA02,3300,500,3300,29995,1,CX,A096,DL01,31.07.2023,AOA
ZPC9,T,CA02,3300,500,3300,21918,1,CX,A096,DL01,31.07.2023,AOA
ZPC9,T,CA02,3300,500,3300,30015,1,CX,A096,DL01,31.07.2023,AOA
ZPC9,T,CA02,3300,500,3300,30017,1,CX,A096,DL01,31.07.2023,AOA
ZPC9,T,CA02,3300,500,3300,21180,2,CX,A096,DL01,31.07.2023,AOA
ZPC9,T,CA02,3300,500,3300,32254,1,CX,A096,DL01,31.07.2023,AOA
ZPC9,T,CA02,3300,500,3300,31633,2,CX,A096,DL01,31.07.2023,AOA
ZPC9,T,CA02,3300,500,3300,29700,5,CX,A096,DL01,31.07.2023,AOA
ZPC9,T,CA02,3300,500,3300,21150,2,CX,A096,DL01,31.07.2023,AOA
ZPC9,T,CA02,3300,500,3300,28925,3,CX,A096,DL01,31.07.2023,AOA
ZPC9,T,CA02,3300,500,3300,22565,4,CX,A096,DL01,31.07.2023,AOA
ZPC9,T,CA02,3300,500,3300,20666,2,CX,A096,DL01,31.07.2023,AOA
ZPC9,T,CA02,3300,500,3300,34234,3,CX,A096,DL01,31.07.2023,AOA
ZPC9,T,CA02,3300,500,3300,28738,3,CX,A096,DL01,31.07.2023,AOA
ZPC9,T,CA02,3300,500,3300,30026,5,CX,A096,DL01,31.07.2023,AOA
ZPC9,T,CA02,3300,500,3300,100000528,5,UN,A096,DL01,31.07.2023,AOA
ZPC9,T,CA02,3300,500,3300,100000529,10,UN,A096,DL01,31.07.2023,AOA
