TipoPedido,CodControle,Fornecedor,OrgCompras,GrpCompradores,Empresa,Artigo,Quantidade,UnidadeCompra,Centro,Dep,DataRemessa,Moeda
ZPC9,T,CA01,3300,500,3300,14806,3,CX,A133,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31769,4,CX,A133,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,16135,4,CX,A133,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,10985,4,CX,A133,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,34056,20,CX,A133,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,29341,6,CX,A133,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,29160,4,CX,A133,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,24299,2,CX,A133,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,29159,4,CX,A133,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,25794,6,CX,A133,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,29158,4,CX,A133,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,11353,1,CX,A133,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,29490,1,CX,A133,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,27755,1,CX,A133,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,27773,1,CX,A133,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31660,2,CX,A133,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31639,2,CX,A133,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,32122,2,CX,A133,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31881,1,CX,A133,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31819,1,CX,A133,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31595,2,CX,A133,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,32294,6,CX,A133,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31880,1,CX,A133,DL01,31.07.2023,AOA
