TipoPedido,CodControle,Fornecedor,OrgCompras,GrpCompradores,Empresa,Artigo,Quantidade,UnidadeCompra,Centro,Dep,DataRemessa,Moeda
ZPC9,T,CA01,3300,500,3300,31368,2,CX,A117,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,32348,7,CX,A117,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,30933,1,CX,A117,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,30501,1,CX,A117,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,29600,1,CX,A117,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,30009,1,CX,A117,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,33681,1,CX,A117,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,26599,4,CX,A117,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,21796,1,CX,A117,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,26909,1,CX,A117,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,30015,1,CX,A117,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,30016,1,CX,A117,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,30017,1,CX,A117,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,21180,1,CX,A117,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,32254,1,CX,A117,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,27097,3,CX,A117,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,29560,2,CX,A117,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,30623,1,CX,A117,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,27568,10,CX,A117,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,26683,10,CX,A117,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,32613,2,CX,A117,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,25551,1,CX,A117,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,29989,1,CX,A117,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,30506,1,CX,A117,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31786,1,CX,A117,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31086,1,CX,A117,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,32402,1,CX,A117,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,32413,1,CX,A117,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,30410,60,CX,A117,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,33888,4,CX,A117,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,10972,2,CX,A117,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,28165,2,CX,A117,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,14350,2,CX,A117,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,21881,1,CX,A117,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31200,5,CX,A117,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31198,6,CX,A117,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,22678,1,CX,A117,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,22679,1,CX,A117,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,27896,2,CX,A117,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,27897,2,CX,A117,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,32312,1,CX,A117,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,32223,1,CX,A117,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,34011,3,CX,A117,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,30385,2,CX,A117,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,26061,2,CX,A117,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,25816,1,CX,A117,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,29813,2,CX,A117,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,29711,1,CX,A117,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,32126,1,CX,A117,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,28621,5,CX,A117,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,32659,1,CX,A117,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,24343,1,CX,A117,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,29214,1,PAL,A117,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,25877,2,CX,A117,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,29681,48,CX,A117,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,22838,30,CX,A117,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31875,5,CX,A117,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,100000528,5,UN,A117,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,100000529,5,UN,A117,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31763,1,CX,A117,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31764,1,CX,A117,DL01,31.07.2023,AOA
