TipoPedido,CodControle,Fornecedor,OrgCompras,GrpCompradores,Empresa,Artigo,Quantidade,UnidadeCompra,Centro,Dep,DataRemessa,Moeda
ZPC9,T,CA01,3300,500,3300,27926,1,CX,A035,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,32223,1,CX,A035,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,32248,1,CX,A035,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,29285,6,CX,A035,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,32180,6,CX,A035,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,34011,4,CX,A035,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,30385,4,CX,A035,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,26061,6,CX,A035,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,29813,4,CX,A035,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31874,1,CX,A035,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,11083,1,CX,A035,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,32183,1,CX,A035,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31721,1,CX,A035,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,28139,1,CX,A035,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31849,1,CX,A035,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,30673,1,CX,A035,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,30817,2,CX,A035,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,30676,2,CX,A035,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31776,2,CX,A035,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,28621,8,CX,A035,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,29214,1,PAL,A035,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,25877,6,CX,A035,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31712,3,CX,A035,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31711,3,CX,A035,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31710,3,CX,A035,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,22838,30,CX,A035,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,100000616,4,CX,A035,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,100000615,10,CX,A035,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,100000611,10,CX,A035,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,100000613,10,CX,A035,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,100000614,6,CX,A035,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,100000647,6,CX,A035,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,100000528,8,UN,A035,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,100000529,8,UN,A035,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31763,1,CX,A035,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31764,1,CX,A035,DL01,31.07.2023,AOA
