TipoPedido,CodControle,Fornecedor,OrgCompras,GrpCompradores,Empresa,Artigo,Quantidade,UnidadeCompra,Centro,Dep,DataRemessa,Moeda
ZPC9,T,CA01,3300,500,3300,32613,1,CX,A036,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,25551,2,CX,A036,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31514,6,CX,A036,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31759,4,CX,A036,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,22160,2,CX,A036,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31086,2,CX,A036,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,28724,5,CX,A036,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,34246,2,CX,A036,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31250,2,CX,A036,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,14453,1,CX,A036,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,29774,3,CX,A036,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31835,3,CX,A036,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,34224,2,CX,A036,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,32412,4,CX,A036,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,32413,4,CX,A036,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31264,240,CX,A036,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,32540,1,CX,A036,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,32542,1,CX,A036,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,32548,1,CX,A036,DL01,31.07.2023,AOA
ZPC9,T,CA01,3300,500,3300,31711,4,CX,A036,DL01,31.07.2023,AOA
